Date received,Product,Sub-product,Issue,Sub-issue,Consumer complaint narrative,Company public response,Company,State,ZIP code,Tags,Consumer consent provided?,Submitted via,Date sent to company,Company response to consumer,Timely response?,Consumer disputed?,Complaint ID
08/01/2015,Student loan,Non-federal student loan,Can't repay my loan,Can't get flexible payment options,"Navient School loans. 

My husband and I are currently unemployed. I called Navient on XXXX XXXX, 2015 and spoke with an agent in XXXX or XXXX. I gave him our Monthly income and expenses. He quoted me an offer fora Term and Rate Modification Program at an interest rate of 3 % for 15 months. Monthly payments would be {$280.00}. I told the representative I just did not know how we could cut {$280.00} from our expenses. 
He said he only spent {$100.00} per week on food and we could probably cut our food expenses. He also suggested that we cut our cell phone expense of {$170.00}. I explained to him this expense included XXXX cell phones and one home phone. 
I certainly do n't think someone living in XXXX has any knowledge of the cost of living expenses in the United States. I felt this comment was totally inappropriate and I was very offended. 
I told him we would get back in touch with Navient on XXXX XXXX, when my wife was here. 

Navient called us on our home phone and cell phone XXXX times a day. Sometimes, the message would say this is XXXX call me at XXXX, would not say what this pertained to. 
On Friday, XXXX XXXX, 2015 we called Navient, ask to speak to a supervisor, a supposedly domestic agent. It took a long time having to go through many phone prompts until finally I got a representative in XXXX. 
I ask him to transfer me to a supervisor, a domestic agent. He put me on hold, came back on and said I can help you the same as a supervisor. I told him again I want speak to a supervisor, a domestic agent. 
Finally I got a supervisor, a supposedly domestic agent name XXXX XXXX. He ask why we wanted want to speak to a supervisor. That the representative could tell us the same. 
REASON we did not want to speak to a representative was they gave us conflicting information about the loan. 
The domestic agent, supervisor offered us this program for XXXX months at {$280.00} as opposed to {$280.00}. The supervisor said, we would be charged an interest rate of around 13 % for the first XXXX months then the interest rate would be 3 % for the remaining XXXX months. This contradicts what the representative told us. 
They would not allow us to pay on line said we had to make automatic credit card deductions monthly. We agreed to these terms and electronically signed the appropriate papers on XXXX XXXX, 2015. 
As of today 's date XXXX XXXX, 2015 we are still receiving phone calls at home and on my cell XXXX times a day and the new rate and terms have not gone into effect. Our next payment is not due until XXXX XXXX, 2015, but my account show I am past due on my payments. I feel as though since I signed the forms with the new terms on XXXX XXXX, 2015 and agreed the due date would be the XXXX of each month that we should not be receiving any more collection phone calls from Navient call center. And, I never received a copy of the documents I signed or the new terms. 
If Navient can reduce student loans from 13 % to 3 % this should be permanent especially when people are in a financial bind. 
I 'm having trouble with how payments are being handled, received bad information about my loan, keep getting calls about my loan, having problems with customer service and ca n't get other flexible options for repaying my loan, ca n't temporarily postpone making payments. 

XXXX XXXX 
",,"Navient Solutions, Inc.",GA,310XX,,Consent provided,Web,08/01/2015,Closed with explanation,Yes,Yes,1497947
07/28/2015,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,,Company chooses not to provide a public response,Wells Fargo & Company,WI,53205,,N/A,Phone,07/30/2015,Closed with explanation,Yes,Yes,1491467
07/28/2015,Mortgage,Conventional fixed mortgage,Settlement process and costs,,,Company chooses not to provide a public response,Wells Fargo & Company,CA,95993,,Consent not provided,Web,07/28/2015,Closed with explanation,Yes,No,1491395
08/01/2015,Credit reporting,,Credit monitoring or identity protection,Billing dispute,,Company chooses not to provide a public response,"TransUnion Intermediate Holdings, Inc.",KY,41018,,Consent not provided,Web,08/01/2015,Closed with explanation,Yes,No,1497953
08/05/2015,Credit reporting,,Incorrect information on credit report,Account status,"I am not a 100 % sure. But if credit can only be reported for XXXX years, then time is up on this account it 's been XXXX years. 
",,Equifax,ID,836XX,,Consent provided,Web,08/13/2015,Closed with explanation,Yes,Yes,1504424
08/01/2015,Bank account or service,Checking account,Problems caused by my funds being low,,"My husband and I have been banking with Regions Bank for well over a year and have had very few issues with the service until we "" opted in '' for overdraft protection on our account in XXXX 2015. Since we have done this, we have incurred ridiculous overdraft fees for amounts that are already taken from available balance and held pending for up to a week at a time. We do not keep a register but have never kept a register, always checking available balance through Regions app or their XXXX phone service before and after each transaction. After each transaction the amount is deducted from available balance showing new available balance. The problem is since we signed up for O/D protection items are not being paid without O/D fees. Transactions that used to show pending for XXXX days are now pending for a week or longer. At the time of these purchases the funds are available, the amounts are subtracted but when they post the money has disappeared and we are being charged fees for moneys already made unavailable due to these purchases. I admit that there are times we have used the O/D feature for unexpected expenses or for gas or such things on short pay weeks, but we do not abuse this it is only used for emergency purposes. For instance, my husband 's paycheck is deposited every Wednesday night at XXXX. Any fees that are incurred are automatically deducted from these amounts and then we know our available balance. XXXX XXXX, 2015 we had a positive balance of {$9.00} and had to have our air conditioning unit repaired so I went to our branch ATM and withdrew {$200.00} knowing that left us with a negative balance of $ XXXX+a {$15.00} fee. On XXXX XXXX, 2015, our vehicle payment was drafted for the amount of $ XXXX+a {$36.00} fee. These amounts should have left our account at a negative {$420.00}. We do not dispute these XXXX charges, but we are now sitting at a negative balance of {$550.00} as of XXXX XXXX, 2015, due to items pending since Monday XXXX XXXX, 2015 which these amounts were already removed from available balance at time of purchases. By the time all items are paid that should have already been paid we will be at a negative balance of {$1100.00}. We do not have a problem paying the {$420.00} that we should owe but we do have a problem with {$680.00} worth of fees and items that should have already cleared because the amounts were not available after each purchase was made. If the funds were available at time of purchase and subtracted from account balance information, why are we getting charged fees and the amounts again? Where did that money go because it was not spent when we knew it was no longer available? Sounds like our bank has a worse method of handling than we do. I spoke with the branch manager and with corporate office and they said there are no mistakes and nothing can be done to fix this. This is the second time XX/XX/XXXX this has been an issue, the first time they actually refunded {$210.00} worth of O/D charges that were incurred for the same reason. Perhaps that is how they stay in business, ripping people off of their hard earned money, telling them there is nothing they can do about it, and they just eat it. Well, I do n't want to eat it anymore, and like many others stories I have read I 'm not the only one they have done this to. We have "" opted out '' of O/D program and will most likely be "" opting out '' of their services as well. 
",Company chooses not to provide a public response,Regions Financial Corporation,TN,371XX,,Consent provided,Web,08/01/2015,Closed with explanation,Yes,No,1497959
08/01/2015,Credit reporting,,Incorrect information on credit report,Account terms,,Company chooses not to provide a public response,"TransUnion Intermediate Holdings, Inc.",NV,89048,,Consent not provided,Web,08/01/2015,Closed with explanation,Yes,No,1497961
08/11/2015,Bank account or service,Other bank product/service,Deposits and withdrawals,,,Company believes complaint is the result of an isolated error,SERVICELINK LOSS MITIGATION SERVICES,IL,60625,,Consent not provided,Web,08/18/2015,Closed with explanation,Yes,No,1512273
07/28/2015,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Nationstar Mortgage,MI,49130,,N/A,Referral,08/04/2015,Closed with explanation,Yes,Yes,1492074
07/28/2015,Prepaid card,General purpose card,Unauthorized transactions/trans. issues,,,Company chooses not to provide a public response,U.S. Bancorp,CA,92054,,N/A,Referral,08/04/2015,Closed with monetary relief,Yes,No,1490733
08/05/2015,Debt collection,Credit card,False statements or representation,Impersonated an attorney or official,"The first person to contact me was a man pretending to be a process server. He said there was a complaint filed against me. When I checked on line I found no such complaint. When I called the number he left, a woman answered with very abusive and threatening language towards me. She said she was going to sue me and that I was a liar. She yelled for several minutes while I tried to reason with her calmly, but I finally had to hang up because she would n't stop yelling and threatening me. 
",,N&S Partners,CA,941XX,,Consent provided,Web,08/17/2015,Closed with explanation,Yes,No,1504723
